1,2,3,4,5,6,7
0.037,0.027,36.513,0.07588942732384057,0.221,0.65189269206239,1
0.054,0.05,19.999,0.2846222522956949,0.054,0.7729346002714915,1
0.08,0.101,9.873,0.4645971537284633,0.204,0.8781203899813785,-1
0.063,0.053,18.79,0.10086023147613689,0.373,0.7006685752659552,1
0.18,0.091,11.037,0.27469002924250724,1.542,0.7737216421838264,1
0.139,0.149,6.714,0.2377419640765706,1.889,0.5023451890870236,1
0.339,0.116,8.623,0.5412455645899019,1.138,0.8620528572627029,1
0.06,0.089,11.214,0.15327641186953697,0.153,0.5037610584768467,1
0.369,0.125,7.976,0.690444304760857,1.3,0.9841983724692546,1
0.114,0.061,16.511,0.14509517555333998,1.863,0.5326098891081787,1
0.436,0.019,53.465,0.7731566797496997,0.937,0.6059247929811331,1
0.117,0.064,15.543,0.153808382209969,0.911,0.6858428027928626,1
0.098,0.059,16.884,0.1465725400073765,0.549,0.5,1
0.355,0.114,8.792,0.6873662297410247,1.03,0.9850344882674573,1
0.188,0.046,21.751,0.14724284127587645,3.206,0.508476597385356,1
0.23,0.095,10.522,0.4108062977965448,1.478,1.0,1
0.132,0.079,12.58,0.2287425906991576,1.084,0.8779891663812085,1
0.094,0.077,12.943,0.16265031578619538,1.881,0.7476939025689683,1
0.295,0.071,14.012,0.3724054573831825,2.362,0.699012926680948,1
0.107,0.062,16.211,0.18187002060415433,1.931,0.7116653641264807,1
0.364,0.06,16.534,0.5627809864760682,1.279,0.8247218834448182,1
0.094,0.063,15.793,0.16551233182580985,1.6,0.8524412517347458,1
0.401,0.072,13.845,0.7050192244075033,1.062,0.8717819064706408,1
0.654,0.125,7.996,2.42790452363324,0.259,0.9941137451349192,1
0.472,0.119,8.433,1.0232675306870553,1.25,0.8555232206829902,1
0.119,0.113,8.833,0.19406546934035107,1.326,0.5595037756792819,1
0.126,0.047,21.187,0.15792024283407236,2.405,0.5,1
0.243,0.105,9.547,0.3556155291785377,1.302,0.9869486632091976,1
0.286,0.106,9.452,0.48233997843061027,1.251,0.9539392917035521,1
0.438,0.262,3.821,0.8969195428146107,2.047,0.9543288760528507,1
0.12,0.074,13.497,0.21844918513608788,3.435,0.5509541788970365,1
0.41,0.077,12.978,0.48211849020534114,3.007,0.8562450617878606,-1
0.327,0.074,13.492,0.4976136221385924,1.359,0.8238626567126405,1
0.125,0.097,10.36,0.262003355802439,0.33,0.7231470517238484,1
0.248,0.113,8.868,0.4648465275853774,0.92,1.0,1
0.203,0.056,17.774,0.2724150205549055,1.143,0.8816194605195009,1
0.23,0.235,4.261,0.5131435450248112,1.148,0.9116099031021092,1
0.084,0.054,18.471,0.154563359261564,0.283,1.0000000000000013,1
0.365,0.05,20.007,0.5716282565502807,1.073,0.9104866036714319,1
0.218,0.082,12.218,0.36189348592209253,0.24,0.9074283881092143,1
0.081,0.025,39.759,0.13013429904639506,0.385,0.9136153425382515,1
0.072,0.038,26.431,0.1053163027884902,0.41,0.5870357823298623,1
0.062,0.047,21.139,0.1287034105758594,0.432,1.0285916703999172,1
0.16,0.074,13.515,0.2634782436228067,1.35,0.7709592279943409,1
0.19,0.042,24.038,0.21052424193897631,1.034,0.5611226765602719,1
0.207,0.082,12.18,0.30545730702335655,1.279,0.6922046522805769,1
0.351,0.025,40.641,0.4329259534348113,5.589,0.5000001400170337,1
0.136,0.084,11.874,0.21593620760645105,0.849,0.6094947510402928,1
0.093,0.063,15.936,0.11976619597731224,11.519,0.5,1
0.139,0.032,30.877,0.211556998965013,2.729,0.7191385388124583,1
0.07,0.061,16.332,0.28093712798223736,0.227,0.9782753696134711,1
0.073,0.127,7.866,0.1901164836361512,1.354,0.6472020470544165,1
0.697,0.234,4.274,3.493951633558536,1.199,0.9683255317553588,1
0.854,0.084,11.893,5.672033623384404,0.812,0.8052718465192671,1
-0.383,0.009,111.797,-0.5981974185518404,-3.246,1.0,-1
0.119,0.079,12.682,0.22585794654316696,1.088,1.0,1
0.096,0.062,16.243,0.23583234108842177,0.209,1.0,1
0.272,0.31,3.228,0.6925746062715109,1.466,0.9426339061139605,1
0.194,0.008,125.909,0.25742835791315943,1.357,0.8670213344245175,1
0.238,0.037,27.224,0.32737486854199443,1.31,0.831518341220975,1
0.22,0.314,3.187,0.5971412554648101,1.096,0.9862825973758393,1
0.215,0.107,9.36,0.3223211903828227,1.549,0.8127514586639971,1
0.116,0.076,13.115,0.15148796778743787,1.077,0.6223927085606414,1
0.333,0.019,51.507,0.4981182396256557,1.011,0.7965245086671089,1
0.034,0.031,31.901,0.06366419315491863,1.271,0.6102131255628594,1
0.135,0.177,5.651,0.3021908727479586,1.075,0.8126403072995456,1
0.507,0.172,5.799,1.2733972767085497,1.315,0.9316980342212035,1
0.346,0.072,13.946,0.7471945046921686,1.072,0.8840677567978815,1
0.225,0.031,31.806,0.7558968437117205,0.328,0.6632886922560731,-1
0.104,0.032,31.398,0.12866932041827292,1.213,1.0,1
0.264,0.038,25.979,0.2514003609774188,1.794,0.5736246649868064,1
0.224,0.137,7.323,0.4183499725036129,1.077,0.9665034720206448,1
0.916,0.154,6.506,11.038937971962156,0.978,0.9920989335046345,1
0.325,0.025,39.41,0.5448978252224702,1.074,0.9165418823703921,1
0.812,0.003,327.702,3.7325582452885957,1.203,0.8289090237474946,1
0.783,1.04,0.962,16.25970745028482,1.051,0.9604099380865744,1
0.189,0.185,5.392,0.418465258949788,1.071,1.0,1
0.214,0.293,3.415,0.577068373123709,0.709,1.0,1
